get_song_id_decoded,get_duration,get_end_of_fade_in,get_start_of_fade_out,get_key,get_loudness,get_mode,get_tempo,get_time_signature,get_tatums_start_size,get_tatums_start_min,get_tatums_start_max,get_tatums_start_mean,get_tatums_start_var,get_segments_start_size,get_segments_timbre_min,get_segments_timbre_max,get_segments_timbre_mean,get_segments_timbre_var,get_segments_pitches_min,get_segments_pitches_max,get_segments_pitches_mean,get_segments_pitches_var,get_sections_start_size,get_sections_start_var,get_beats_start_size,get_beats_start_var,get_bars_start_size,get_bars_start_var,get_year,get_song_hotttnesss
SOUGLCH12A8C140306,288.60036,0.25,283.86400000000003,1,-19.744,0,86.90299999999999,5,842,0.27398,286.81674,143.82626572446551,0.27398,621,-308.224,231.833,-15.340483225979602,5150.579575562387,0.0,1.0,0.16566398282340308,0.08955610341022407,14,7647.080375319882,421,6839.363128032126,80,6885.266421210365,2005,0.4176416475968032
SORUPAW12A8C134375,289.30567,0.461,285.559,3,-6.569,0,124.152,4,1199,0.12818,286.58391,143.0276569891576,0.12818,896,-165.11700000000002,235.989,6.321336495535714,1454.148109364077,0.004,1.0,0.3715776599702381,0.09209173336625046,12,7284.759866205591,600,6904.877778142628,149,6813.229088610486,0,0.4638490779176566
SOQSNYP12A8AE47348,173.73995,0.20600000000000002,171.236,7,-4.192,0,93.0,1,538,0.0608,172.79133000000002,86.42660079925652,0.0608,569,-197.743,366.324,10.129055067369656,868.5002328054035,0.006,1.0,0.42434153485647336,0.0798080904424011,7,2687.122614879572,269,2490.712630328865,269,2490.712630328865,2004,0.3277366831778408
SOBWOOT12AB0183896,379.11465,0.0,367.74,5,-4.431,1,115.115,4,1447,0.13485,375.52086,188.10297801658604,0.13485,767,-312.341,360.38300000000004,5.079492068665797,1084.42233630839,0.002,1.0,0.32918568013907,0.08411312882145179,17,14034.341877667775,723,11811.13416514007,180,11714.483419487111,2007,0.37598430150044215
SORJGIG12A8AE46ABB,286.27546,0.0,286.275,8,-10.439,0,142.98,4,1364,0.16996,285.80647999999997,143.17273106304984,0.16996,961,-191.33599999999998,258.607,-3.5522604925424903,1542.9144184555566,0.004,1.0,0.2935280090183837,0.08690569233030586,15,6250.209556254423,682,6794.9696242913815,169,6675.807419820496,2004,0.6943724567459417
SORCBQY12AB0179F6A,58.30485,0.0,55.391000000000005,7,-5.225,1,179.832,1,336,0.1054,55.995619999999995,28.06174363095238,0.1054,191,-380.965,318.556,22.73854537521815,3062.4083307941887,0.003,1.0,0.26156588132635256,0.08611819504883059,4,342.09757390970003,168,261.6142552826508,168,261.6142552826508,1998,0.4014867114275604
SOQEDJW12A6D4FB3F3,239.56852999999998,0.0,226.424,11,-7.324,1,79.53399999999999,4,606,0.60283,226.19116,113.68461475247524,0.60283,631,-194.673,287.182,-2.0512604331748543,962.6965044979432,0.001,1.0,0.2634488906497623,0.08968186730331239,10,5612.681108571181,303,4267.925241332254,73,4149.246625503287,2000,0.5897704239243252
SOJLHAD12A67ADF6A9,265.01179,0.0,265.012,2,-7.416,1,134.55100000000002,4,1185,0.26527,264.70054,132.3782114767933,0.26527,861,-203.06,195.585,6.8299690282617105,882.4014548561838,0.017,1.0,0.4003435927216416,0.07943734613296925,17,6113.976835094504,592,5801.171202658666,147,5722.169145619809,1993,0.3277366831778408
SOBVBID12A8AE474E3,63.581590000000006,6.519,63.582,1,-5.982,0,103.931,3,320,1.35385,62.857519999999994,32.2706324375,1.35385,254,-100.01299999999999,170.415,6.486282808398951,886.6615773524343,0.025,1.0,0.4018910761154855,0.07895076635081047,2,32.190304322500005,107,317.72557880004183,34,288.58025155080804,0,0.2538347361322313
SORGPNH12AF72AB8C0,84.1922,0.0,84.19200000000001,7,-2.908,1,120.90700000000001,1,337,0.26879000000000003,83.34208000000001,41.937757626112756,0.26879000000000003,169,-78.52600000000001,194.588,6.377167159763314,611.5154111194935,0.057999999999999996,1.0,0.5251351084812624,0.06597751527627027,5,653.5595011801762,169,584.629789408557,169,584.629789408557,2002,0.5
SONERDT12AB017EE72,199.05261000000002,0.272,192.673,7,-5.778,1,148.601,4,970,0.11018,195.50544,98.03965821649487,0.11018,616,-224.81400000000002,269.415,6.6239300595238095,819.7683265745185,0.004,1.0,0.3713441558441558,0.07420220920827009,7,3262.9190100514247,485,3177.8883627415807,121,3164.906149323168,2009,0.4274465714884309
SODPNRD12AB017FB2F,187.0624,0.0,184.36599999999999,6,-6.904,0,140.029,4,859,0.24188,184.61851000000001,92.49312509895228,0.24188,584,-113.16799999999999,390.181,6.470232020547946,1114.4426235705955,0.009000000000000001,1.0,0.3967260273972603,0.0852363087860449,9,3128.6203610877783,430,2851.759250566255,106,2772.8211663298985,0,0.493945867848944
SOJPYPL12A58A7A601,219.0624,0.184,212.045,9,-5.827000000000001,1,114.116,4,812,0.23845,213.46954,106.89196913793104,0.23845,767,-206.262,385.417,2.729040199913081,919.748313605294,0.01,1.0,0.3575275966970882,0.08189812907327672,9,3691.949785942514,406,3799.8581789080763,101,3762.266846116391,2005,0.3725300393660796
SOMXJIW12A8C130351,307.59137999999996,5.01,292.6,9,-9.421,1,128.278,1,1296,2.64751,304.9431,154.2400318672839,2.64751,1215,-125.615,287.007,8.816970027434841,990.5418306582924,0.005,1.0,0.3767667352537723,0.08846307789208492,8,11940.962549810049,648,7617.836445923452,648,7617.836445923452,0,0.2707759989463275
SOVKCHA12A58A7D703,159.65995,4.365,142.69799999999998,11,-13.092,1,87.461,4,915,0.11256,156.92911,78.48661155191259,0.11256,480,-209.917,386.981,-0.19964218749999973,1404.4214288443661,0.002,1.0,0.2845012152777778,0.09477863402630088,6,3104.3543146717907,229,2056.3804429196693,56,1966.5928924437424,2003,0.6434705772425585
SOWRSYU12A8C13E417,232.202,0.136,224.287,1,-4.875,1,158.058,4,1234,0.20778000000000002,231.61463999999998,115.98963093192869,0.20778000000000002,1164,-201.77900000000002,350.059,5.972712557273768,1466.6242298388404,0.001,1.0,0.3668813001145476,0.0979740284361104,10,5341.295187614569,617,4521.88019229671,153,4450.165945451695,2000,0.5
SOZKYCJ12A6D4F480A,348.08117999999996,0.154,340.259,7,-12.494000000000002,1,152.313,4,1758,0.20418,347.8702,174.22241172923782,0.20418,1034,-172.46599999999998,250.49400000000003,3.008068665377176,955.8127155936087,0.004,1.0,0.34851370083816896,0.08677600351957268,14,10429.553112106136,879,10085.052005603218,219,10016.473536242009,0,0.4740548309312008
SOGDOEZ12A6D4F9FBF,134.60853,0.0,127.47200000000001,10,-17.000999999999998,1,80.182,4,354,0.42189,131.1242,64.92266974576272,0.42189,281,-209.49,156.173,0.3739916963226573,1727.449256948923,0.003,1.0,0.2888763345195729,0.09155430469498654,7,986.6055597556286,177,1391.926934331116,43,1306.8519319359598,1992,0.3829350900750193
SOHRYJO12A8AE45E9D,228.72771,0.322,217.6,11,-6.351,0,93.65799999999999,4,710,0.02901,227.10098,113.53507671830984,0.02901,983,-190.05599999999998,246.533,3.1330364530349275,2026.33559840508,0.006,1.0,0.3638629196337741,0.09120977393532108,8,4723.357361572745,355,4306.143967109568,88,4233.111174074515,0,0.5
SOAZOFQ12A81C20B43,1204.2966900000001,7.2620000000000005,1189.57,3,-21.429000000000002,0,86.066,5,3470,1.88662,1197.07222,599.9219919452449,1.88662,2566,-221.528,258.654,0.5141737139516757,3011.1556751106073,0.001,1.0,0.28219706417251234,0.08952366355594316,47,152533.66108326285,1735,119957.12146103637,318,115215.43299424436,0,0.2998774882739778
SOJUJSM12A6D4FAE9B,143.35955,0.215,137.004,11,-7.22,1,128.599,4,606,0.0884,141.31564,70.56295112211221,0.0884,484,-315.567,171.13,4.69938326446281,971.81153272983,0.003,1.0,0.3342064393939394,0.0857903077615645,8,2072.761469150994,303,1667.5479162914473,75,1634.0069131148148,0,0.0
SOESPEB12AB018193D,221.20443999999998,0.0,217.188,10,-5.511,1,107.485,1,799,0.051989999999999995,218.6135,109.41227038798498,0.051989999999999995,663,-226.018,292.061,2.086870286576169,777.9744751098713,0.021,1.0,0.4566740824534942,0.07725231044441952,9,4958.482434367062,400,4041.8083522427337,400,4041.8083522427337,2003,0.5924458644179127
SOWFTOP12A6D4F6E3D,435.69587,11.564,430.835,0,-23.129,0,112.176,4,1641,1.83645,433.0193,215.19294907982936,1.83645,1141,-291.74,227.282,-9.565552877592754,3183.0185031944725,0.001,1.0,0.29247896581945665,0.0893373763469293,15,19078.850782832462,821,15630.362416504366,203,15365.639072261938,0,0.7127914869833514
SOKCJCW12A8C141987,224.36526,0.0,224.365,7,-8.09,1,60.092,1,1340,0.19827,224.00715,113.64917961194031,0.19827,951,-179.34900000000002,255.872,-2.2956781458114257,1545.7388141397503,0.002,1.0,0.3408763582194182,0.09390618266223692,5,6105.962561450656,224,4212.076451887203,224,4212.076451887203,2006,0.5171489733498444
SOIKYQE12A81356CFD,504.94649000000004,10.286,483.254,2,-19.569000000000003,1,92.20299999999999,4,2253,0.17986,491.11744000000004,247.75323484687087,0.17986,1741,-184.683,183.69400000000002,-7.106933467355926,1781.2423276414668,0.001,1.0,0.2448400823281639,0.08809285088622719,23,19358.10557244835,751,20031.8988455794,184,19462.01579744029,2001,0.3775316449767025
SOSKOIH12A6D4F8956,208.1171,0.171,196.59799999999998,4,-6.194,0,128.865,4,881,0.19025,204.24974,102.1081164585698,0.19025,1059,-197.856,242.93400000000003,10.262797056971984,1014.8152389220655,0.01,1.0,0.4390511488825936,0.09099052886002723,9,4769.913942109187,440,3464.037313042621,109,3400.596456361484,0,0.5183405378823447
SODJFJT12A6D4F67EB,312.58077000000003,3.28,308.216,4,-11.802999999999999,1,127.803,4,1314,0.67355,308.38451000000003,154.89556057077627,0.67355,967,-194.024,296.192,2.5264168390210267,1240.629465776521,0.004,1.0,0.3362107032057911,0.08804312804469681,12,9325.198188930688,657,7926.960121754303,163,7807.885981118335,1977,0.4051157216913865
SOSPFTC12AB018E880,342.43872999999996,0.07200000000000001,330.98900000000003,11,-7.184,0,104.978,4,2347,0.16358,335.17656,167.63053732850446,0.16358,1474,-254.87,227.274,7.696668306196291,903.7962079481543,0.003,1.0,0.4252801334237901,0.08395182185317081,15,10496.456765103396,587,9365.173098095225,146,9269.173641362775,0,0.5
SOJXLZA12A6D4F7664,190.51057,0.073,176.704,7,-10.507,1,136.13,4,834,0.12815,184.23484,92.12560826139091,0.12815,563,-235.785,371.88,4.800102575488455,966.6081363131906,0.001,1.0,0.26101080521018355,0.08517724958721427,6,4376.1053027504795,417,2853.09243961877,104,2839.2099383057866,0,0.5
SOGHTLP12AB0187CE8,188.36853,0.078,180.547,11,-9.105,0,98.705,4,598,0.11965999999999999,180.04135,90.20225516722408,0.11965999999999999,611,-213.65400000000002,323.488,-0.6180178668848879,1320.0811582619558,0.001,1.0,0.2920129569012547,0.09151000133239147,9,1916.8715096425208,299,2689.805936671653,72,2606.569657507612,2001,0.5614285176287901
SOZUEFV12A8C141169,300.93016,0.253,282.256,9,-7.761,0,125.994,4,1249,0.041639999999999996,293.41294,146.76637572457966,0.041639999999999996,1364,-280.434,272.487,-2.25975940860215,1910.8074093587823,0.001,1.0,0.359397238514174,0.09412761822795583,14,9241.51872937984,624,7117.4788792608315,155,7025.292677572578,2007,0.5580332287263351
SOOTDEC12A6701D0FF,243.53914,0.259,235.915,9,-9.725,1,93.17399999999999,4,758,0.29035,242.8683,121.57913263852241,0.29035,1071,-182.231,193.205,2.3532920946156244,1445.2195353995858,0.001,1.0,0.3264659197012138,0.10237959119769913,12,6264.289932632291,379,4906.883183178439,94,4828.7639442620675,1997,0.4081108835105221
SOHSPMJ12AB0181C96,176.56118,0.107,167.172,7,-5.864,1,223.34,4,1251,0.12721,168.28283000000002,84.27707042366106,0.12721,849,-234.22400000000002,376.561,8.001797899489597,940.4890490208946,0.004,1.0,0.364215155084413,0.08603603419513693,10,2599.915367198389,626,2365.0525529219863,156,2349.949950526357,2009,0.2538347361322313
SOBXEJI12A58A79725,153.73016,0.0,140.73,9,-2.679,1,95.11,4,948,0.12825,150.13258000000002,75.00985930379747,0.12825,593,-92.959,135.47,2.8697928611579537,742.3666412243783,0.006999999999999999,1.0,0.3731758010118044,0.08381610161227293,8,2060.8790331555742,237,1876.3977980171396,58,1796.94879579515,2009,0.37952332442218817
SORTRUL12A6D4FA12A,177.6322,0.32799999999999996,168.62900000000002,9,-12.026,1,85.7,3,743,0.26498,173.25083,86.67235309555855,0.26498,627,-297.628,182.827,3.910979532163743,1222.3890545569973,0.005,1.0,0.3287921318447634,0.08864258145855998,9,3082.534995509336,248,2528.929561127239,82,2488.2316222401982,0,0.2473170991281625
SOMKRRH12A8C13C411,451.44771,0.235,440.668,9,-3.8710000000000004,1,130.126,5,1957,0.0608,447.79995,223.42070505365356,0.0608,2019,-184.438,224.062,4.006948819547631,1016.3845082914204,0.006999999999999999,1.0,0.35033935941885425,0.0882299571482111,18,15767.05678657794,979,16712.6736630914,194,16464.822286098166,0,0.349166902124596
SOSVWIE12A8C143BD4,204.40771,2.148,192.78900000000002,3,-2.1919999999999997,1,194.532,3,1300,1.32387,201.45633999999998,101.49486216153845,1.32387,696,-258.163,237.588,11.775051843869731,1032.7229294186484,0.001,1.0,0.5138346503831418,0.0741233930378567,6,5067.180224414425,650,3330.5059890165667,216,3309.995964732136,2009,0.718391330289943
SONSUZV12AB018914A,163.29098,0.0,159.655,7,-5.084,1,126.464,1,674,0.08247,160.071,79.95200212166174,0.08247,686,-296.161,416.37800000000004,7.939692419825074,761.845973556512,0.012,1.0,0.4180165208940719,0.08292880366292013,7,2577.1457161687963,337,2146.023057971153,337,2146.023057971153,0,0.4634896622372766
SOPVYZH12AB017C34D,312.65914,0.183,300.472,0,-20.302,1,103.07700000000001,3,1050,0.12765,302.52564,152.3001371142857,0.12765,969,-251.685,171.13,-11.266874441004472,2180.7715678093127,0.002,1.0,0.2830828173374613,0.09198709453447748,12,7979.786725243547,525,7620.060648275515,174,7534.373229246596,0,0.5324538746917311
SOHMTXX12A8C1332C1,312.13669,2.3680000000000003,284.311,9,-7.207000000000001,1,122.243,4,1256,2.27713,311.44877,156.79592612261146,2.27713,917,-185.672,245.247,5.0913441475826975,1097.3925018482112,0.004,1.0,0.34317620865139953,0.0835996778745388,9,11530.578817904197,628,7833.820988332404,156,7731.052171588174,1995,0.6156993669330793
SOMXGMJ12AB0183EC5,208.56118,6.478,208.56099999999998,5,-7.877000000000001,1,121.91,4,847,0.035,208.48994,104.25733430932705,0.035,759,-262.209,331.80699999999996,1.2773334431269214,1165.128301666264,0.002,1.0,0.30504512516469034,0.08493747084470328,11,3367.4002655964364,423,3621.3206910144972,105,3569.8682922022167,1996,0.3041695034352752
SOKBTBD12A6D4FA3C6,108.40771000000001,3.2680000000000002,102.806,0,-6.695,1,131.078,4,470,0.77825,108.11721999999999,54.46983542553192,0.77825,466,-106.079,274.262,14.315554899856943,2538.2337564043532,0.009000000000000001,1.0,0.2731317954220315,0.08156426571294241,3,1929.194173623889,235,964.1423594661501,57,907.3120064824666,1999,0.6377832856518485
SOOWKSP12AB018043B,224.20852999999997,0.8220000000000001,198.983,2,-9.527999999999999,0,77.977,3,551,1.0838299999999998,212.50255,106.34909303085298,1.0838299999999998,628,-231.192,204.107,2.777497346072187,1327.6856484976045,0.002,1.0,0.2594980095541401,0.08714767515527379,8,5247.158216296175,275,3721.550067021031,89,3610.851449490867,2007,0.4432913119053975
SOYXFLF12A6D4FBF4E,144.03873000000002,0.20600000000000002,133.863,7,-3.9419999999999997,1,152.041,4,703,0.21618,140.46018,70.68626594594593,0.21618,531,-220.525,413.194,4.618375549278092,961.6372625377136,0.001,1.0,0.385207627118644,0.08373271442393627,5,2694.509715754816,352,1610.717391842801,87,1573.7557279028435,2007,0.6164338179825393
SOVMPHV12AB01828B1,145.55383,0.0,145.554,7,-9.727,1,159.55200000000002,4,772,0.20387,145.34181999999998,73.19115115284973,0.20387,460,-174.418,317.529,9.555375,1416.8810098408967,0.025,1.0,0.4157449275362318,0.07174377153224112,4,2950.922037885025,386,1758.3143731702005,96,1740.7130236579794,1991,0.5317220984213001
SOGGWHE12AF729F431,245.65506000000002,0.0,235.102,10,-3.741,0,93.978,4,1536,0.08067,245.04925,122.56469197265623,0.08067,1123,-190.416,314.54,14.336273523300687,2031.9796949005488,0.002,1.0,0.3521373552983081,0.09171470753601536,12,5454.827919812448,384,5006.182032564072,95,4901.910787727412,2002,0.5
SOPSDCQ12A8C135CB6,238.47137999999998,0.0,227.097,5,-3.947,1,183.58,1,1454,0.07438,238.29292999999998,119.19653445667126,0.07438,1037,-319.57,245.165,3.3929824011571843,1351.4982992887449,0.003,1.0,0.4105493410478946,0.09197172843977793,12,5715.218203576756,727,4744.394429984405,727,4744.394429984405,2002,0.4000396569546396
SOQQABM12AF729A392,260.33587,0.0,248.41299999999998,1,-5.869,1,100.694,4,893,0.27181,260.10366,129.92757705487122,0.27181,1165,-169.29,241.597,8.104566380543632,1316.5726601433043,0.002,1.0,0.38766537911301857,0.08685479618336843,12,5721.696653129408,447,5582.930448245874,109,5550.627031183796,1999,0.6674108743064986
SOARKRH12AB0188703,247.53587000000002,0.39799999999999996,235.294,5,-8.068999999999999,1,110.04,4,1795,0.15179,244.7194,122.4275931810585,0.15179,1391,-148.086,182.11599999999999,2.5825079678888088,1114.0906484548252,0.001,1.0,0.4477806733764678,0.09453186137342627,6,8241.124628437525,449,4994.7787180171945,111,4883.75595909031,1996,0.2658610492106501
SOBNSFW12A67020E2E,252.86485,0.34600000000000003,241.993,3,-10.468,1,123.99700000000001,4,1035,0.24015999999999998,250.01167999999998,125.49762344927537,0.24015999999999998,784,-175.50900000000001,171.13,0.29246332908163275,985.9076530634936,0.004,1.0,0.2687941113945578,0.08518294432331752,10,6158.529987931216,517,5190.326035768073,128,5090.965140136775,2004,0.47643521964252894
SOBRBOP12AB018ABA1,214.64771000000002,3.471,207.482,0,-10.491,1,156.222,4,1113,0.21093,214.32327999999998,107.09388996406106,0.21093,705,-178.12599999999998,294.035,6.2304499999999985,994.3983384883984,0.002,1.0,0.281225768321513,0.08835117692464609,10,4218.461805003341,557,3842.442592211063,139,3828.233699897884,0,0.5
SOZIMLB12AF72AD1CD,232.202,0.495,223.12599999999998,1,-4.165,0,138.364,1,1048,0.11237,226.97841,113.57310547709923,0.11237,592,-188.238,179.011,6.870498733108107,1056.274231181305,0.008,1.0,0.3039280686936937,0.08342209659953582,10,5924.1855394934155,524,4249.9731231604965,524,4249.9731231604965,2007,0.9271325462531762
SOQCDQE12A6D4F7682,169.50812,2.479,169.50799999999998,8,-14.338,1,106.413,1,296,2.38143,167.25495,85.62625037162162,2.38143,323,-192.15599999999998,266.717,4.830084107327142,1941.2121600667133,0.004,1.0,0.287154282765738,0.08715660106782924,9,2570.2409231003585,296,2271.698267086991,296,2271.698267086991,0,0.6061493995250191
SOYRUNW12AB01856B8,257.30567,0.0,251.188,7,-14.173,1,115.37100000000001,1,990,0.12613,257.19845,128.15297663636363,0.12613,656,-175.10299999999998,163.73,0.6060074949186994,1212.4156835079468,0.002,1.0,0.322698424796748,0.08914315676581143,13,5713.452080516358,496,5564.080732458012,496,5564.080732458012,1995,0.0
SOFWXNQ12AC3DF5F8B,221.96200000000002,1.483,216.178,2,-28.945999999999998,1,104.469,3,777,0.27969,221.45002999999997,112.848925019305,0.27969,679,-215.495,171.13,-16.259391384388813,1888.366285558036,0.003,1.0,0.31018348060873835,0.09378862551503314,13,5176.236961914829,388,4004.1022108835145,124,4016.553511242439,1972,0.4604848449864154
SOBUWGJ12AB018EBAB,226.40281000000002,0.069,215.56799999999998,2,-5.56,1,79.67699999999999,4,865,0.11717999999999999,215.97762000000003,107.546113283237,0.11717999999999999,625,-155.882,221.481,4.680300266666666,946.6793393661064,0.003,1.0,0.32745359999999996,0.08828066144703998,9,3175.549377176684,288,3900.4011209480987,70,3923.489316608873,0,0.5
SODTCPC12A6D4F812A,159.34649,0.374,154.749,7,-16.163,1,42.653999999999996,4,441,0.11075,154.47241,77.83289965986395,0.11075,464,-179.592,205.64700000000002,-4.714312859195402,1340.8687946065015,0.005,1.0,0.2891323635057472,0.09120823481467244,2,1063.8722768730252,110,1991.98342146368,15,2490.109626309981,1992,0.4137524215979856
SOHTWEG12AB018D11C,180.71465,0.0,166.342,6,-4.834,0,86.01,4,987,0.34726,172.67523,86.55592590678827,0.34726,521,-166.482,262.395,4.777187619961612,1383.7164059054578,0.001,1.0,0.40885316698656426,0.0830230197068608,6,3641.0249000821227,247,2496.9342378957826,59,2444.341704575704,2010,0.7262674010292159
SOVLLLU12AB0185D84,167.28771,0.33899999999999997,162.946,2,-8.826,1,186.582,1,1029,0.06506,165.33018,82.67925371234206,0.06506,758,-215.217,295.783,6.635830364995602,1759.8756511434976,0.004,1.0,0.4044408531222516,0.0935620224471174,8,2677.5335211221,515,2283.944530705412,515,2283.944530705412,0,0.5
SOCDAIR12A8C131F89,263.00036,0.0,254.984,11,-13.163,0,62.894,1,1371,0.07692,261.32327999999995,128.365109730124,0.07692,1176,-225.982,220.643,-4.131235048185942,1631.2045020737914,0.0,1.0,0.32112393707482995,0.092945300328377,9,7578.789404403847,274,5862.117459525898,274,5862.117459525898,0,0.6107640036524372
SOWYXJC12A8C13B81E,355.29098,0.42200000000000004,346.99300000000005,9,-16.136,0,105.025,4,2452,0.0357,350.09035,175.06465813213703,0.0357,1688,-155.726,212.783,2.8867004838072674,856.0560732120772,0.009000000000000001,1.0,0.4054502863349132,0.08157140728368578,15,13248.09221982094,613,10220.07067382903,152,10053.62892404308,1994,0.5
SORXJPI12A8C13342A,235.04934,0.154,222.023,4,-8.748,0,126.191,4,932,0.23044,221.60061000000002,110.777049860515,0.23044,863,-273.816,331.974,-9.359887118578602,2131.5847435864275,0.005,1.0,0.30820239474700656,0.09085223288727408,5,1836.6872219238164,466,4088.1990366007294,115,3982.8443348824935,2006,0.2538347361322313
SOXJOMM12A6D4F8673,208.66567,0.171,193.567,0,-7.705,1,120.064,4,829,0.026930000000000003,205.96543,102.77364330518698,0.026930000000000003,990,-153.105,213.49099999999999,3.2639626262626265,953.5615142221724,0.004,1.0,0.32845084175084177,0.0905270413545103,7,5817.384065388155,415,3573.9716362792506,103,3522.403009859645,0,0.5114243256864599
SOGRUJA12AB01859FF,127.16363,0.0,122.863,1,-21.177,1,80.167,1,340,0.46163000000000004,127.0364,65.11526305882353,0.46163000000000004,303,-158.67600000000002,260.218,-11.536504400440045,1318.6306431438202,0.006,1.0,0.336741199119912,0.09499675342914517,6,1952.1760043703555,171,1347.095260768529,171,1347.095260768529,0,0.2669551862755385
SORJVDO12AF72A1970,296.95955,0.0,287.672,2,-4.854,0,128.134,4,1274,0.51299,294.58243,146.683222299843,0.51299,737,-218.81099999999998,404.19300000000004,2.1507838082315693,678.0248259457985,0.009000000000000001,1.0,0.472859000452284,0.07181909149407102,14,8426.665842848146,637,7257.595629852864,158,7143.185186337748,0,0.7763509764418469
SOUHKHB12A8C138A58,238.41914,0.183,229.19799999999998,5,-7.404,1,123.81,5,1471,0.08957000000000001,237.51596,118.79067454112848,0.08957000000000001,1163,-247.933,297.168,10.217726425910005,1489.1392501907062,0.006999999999999999,1.0,0.4163308971051878,0.0987949290568335,8,5994.365002283926,490,4698.120341172166,97,4602.234597048797,0,0.6193058811154868
SOSYPCS12A8C136D12,154.30485,0.385,154.305,2,-8.328,0,94.905,4,507,0.07405,154.12691999999998,80.61107913214988,0.07405,657,-234.113,251.64,-2.221542871638762,2072.734993095701,0.001,1.0,0.3514888381532217,0.09616001192513413,5,1971.6638497882,254,1991.0594244018032,60,1938.6978642824786,2000,0.5
SOBUIHY12A6D4F5D1B,308.94975,2.345,289.21,7,-14.177999999999999,1,139.40200000000002,3,1416,0.55166,305.26762,152.5567956779661,0.55166,1117,-127.976,190.084,1.7477992390331245,1087.2790983599486,0.01,1.0,0.4674950014920919,0.07657881323971202,9,9765.962048774172,708,7742.442451571969,235,7675.9974047318765,1981,0.4740548309312008
SOLUGTX12A6D4FAC08,195.52608,0.205,184.918,2,-8.775,0,146.484,1,902,0.05766,185.19645,92.3956573946785,0.05766,691,-212.09900000000002,333.50800000000004,5.417959117221419,904.1699811930946,0.006999999999999999,1.0,0.32270019295706703,0.08326039274960098,10,2967.0940194546038,451,2861.451834040364,451,2861.451834040364,0,0.5
SOWSZIC12AB0186D86,309.41995,0.0,306.068,9,-7.183,1,118.37200000000001,4,1222,0.29148,308.56653,154.89077900981994,0.29148,836,-150.334,191.25799999999998,-1.1783519736842103,990.4686698022508,0.006999999999999999,1.0,0.3911042663476874,0.0846771773262959,11,10368.168328451937,611,8000.754210448069,149,7933.830567624751,0,0.2658610492106501
SOKWVAH12A8C1332B0,191.9473,0.18899999999999997,191.947,7,-7.711,1,97.64299999999999,4,627,0.17137,191.49957,96.97049543859647,0.17137,512,-212.261,171.13,-0.4608590494791669,1090.6579973453674,0.001,1.0,0.283333984375,0.08604864463933308,7,4086.120926803649,313,3055.1856007997376,77,2960.9492823113915,1995,0.6642869343270507
SOVIJEZ12A58A7F35C,508.02893,2.572,501.365,9,-6.992000000000001,1,126.984,4,2120,0.6096,501.21696,250.85854696226414,0.6096,2463,-141.661,382.564,8.661132832588985,1981.0373422640585,0.001,1.0,0.4078523819190689,0.10361324011849753,7,18192.20871283045,1060,20899.51395764681,264,20741.815839881398,2002,0.0
SONFXQX12AB01872A4,171.25832,0.242,160.908,5,-6.652,0,88.947,3,481,0.38633,162.20723,81.35386058212059,0.38633,544,-185.55200000000002,399.36199999999997,2.0888694852941176,977.8301217219364,0.008,1.0,0.3093382352941177,0.08109784913855247,5,2430.203602506456,241,2201.5300273173407,79,2128.850429374888,0,0.0
SOPFURM12A67020D2A,259.76117999999997,0.0,253.80599999999998,5,-10.175,1,137.342,4,1185,0.31094,259.12913,129.69894366244725,0.31094,808,-263.115,226.185,-2.874739686468647,1759.5927179712219,0.001,1.0,0.2140254744224422,0.08960658464395807,15,6434.1660757228665,592,5599.51045053558,147,5524.163648673492,1996,0.6496750617831585
SOQUGOE12A6D4FA6FF,181.15873,0.12,173.912,6,-13.991,0,139.23,4,825,0.25841,178.19586,89.03817133333332,0.25841,478,-230.798,193.27599999999998,4.557273535564853,809.1267542168449,0.011000000000000001,1.0,0.31172228033472804,0.08329513922464668,10,3059.827854591684,413,2640.528083443355,102,2575.8889693309434,0,0.2707759989463275
SOJWGEI12A8C13CA8F,229.51137999999997,0.13699999999999998,223.55599999999998,9,-3.918,1,168.21,4,1265,0.05911,228.58924,113.19553703557312,0.05911,738,-177.204,283.664,8.653051942186089,956.1655915702468,0.013999999999999999,1.0,0.4005352303523035,0.08396668642819899,9,4139.264529054221,632,4294.000698708024,157,4235.5535636492405,1997,0.5
SOPRVWD12A8C13A711,217.33832,0.363,208.27700000000002,8,-8.301,1,131.991,4,943,0.18449000000000002,213.50467000000003,107.14109121951219,0.18449000000000002,883,-230.95,171.13,7.3081161759154405,925.6340816959216,0.006,1.0,0.3709704605511514,0.08937704338940662,7,6024.3411616995345,472,3824.6781856243897,117,3760.6357860702087,0,0.5
SOIMSRQ12A6D4F648F,125.90975,0.302,120.796,11,-9.96,0,186.15900000000002,4,752,0.18275,121.73378000000001,61.174935704787245,0.18275,391,-114.495,401.82199999999995,3.364726555839728,906.2421318184507,0.012,1.0,0.4574428815004263,0.07138968450388791,4,2570.987383833869,376,1227.7675099396236,93,1201.9647144656046,1987,0.5786581877569713
SODCRFM12AB0187CB9,244.50567,0.205,233.31400000000002,2,-13.311,0,87.13600000000001,4,704,0.29463,238.29747999999998,120.71869123579545,0.29463,550,-258.534,373.455,8.163563030303031,1744.6813851899665,0.004,1.0,0.3531606060606061,0.08470410753902663,10,4922.7569820484105,352,4794.47903827854,87,4692.109833374657,0,0.6417711932865512
